year,state_abbreviation,stage,special,candidate_name,party_detailed,party_simplified,writein,total_votes,votes,percent_votes,won
1992,GA,pre,0,JIM HUDSON,LIBERTARIAN,LIBERTARIAN,0,2251587,69878,3.1034998869686135,0
1992,GA,pre,0,PAUL COVERDELL,REPUBLICAN,REPUBLICAN,0,2251587,1073282,47.667800533579204,0
1992,GA,pre,0,"WYCHE FOWLER, JR.",DEMOCRAT,DEMOCRAT,0,2251587,1108416,49.228211035149876,1
1992,HI,gen,0,DANIEL K. INOUYE,DEMOCRAT,DEMOCRAT,0,363662,208266,57.269112527566804,1
1992,HI,gen,0,LINDA B. MARTIN,GREEN,OTHER,0,363662,49921,13.727307224840649,0
1992,HI,gen,0,RICHARD O. ROWLAND,LIBERTARIAN,LIBERTARIAN,0,363662,7547,2.075278692852154,0
1992,HI,gen,0,RICK REED,REPUBLICAN,REPUBLICAN,0,363662,97928,26.92830155474039,0
1992,ID,gen,0,DIRK KEMPTHORNE,REPUBLICAN,REPUBLICAN,0,478504,270468,56.523665423904504,1
1992,ID,gen,0,RICHARD H. STALLINGS,DEMOCRAT,DEMOCRAT,0,478504,208036,43.476334576095496,0
1992,IL,gen,0,ALAN J. PORT,NEW ALLIANCE,OTHER,0,4939558,12689,0.25688533265526997,0
1992,IL,gen,0,ANDREW B. SPIEGEL,LIBERTARIAN,LIBERTARIAN,0,4939558,34527,0.6989896666867764,0
1992,IL,gen,0,CAROL MOSELEY-BRAUN,DEMOCRAT,DEMOCRAT,0,4939558,2631229,53.268511069209026,1
1992,IL,gen,0,CHAD KOPPIE,CONSERVATIVE,OTHER,0,4939558,100422,2.0330159095206497,0
1992,IL,gen,0,CHARLES A. WINTER,NATURAL LAW,OTHER,0,4939558,15118,0.3060597729594429,0
1992,IL,gen,0,JOHN JUSTICE,POPULIST,OTHER,0,4939558,8656,0.17523835128568183,0
1992,IL,gen,0,KATHLEEN KAKU,SOCIALIST WORKERS,OTHER,0,4939558,10056,0.20358096817569507,0
1992,IL,gen,0,RICHARD S. WILLIAMSON,REPUBLICAN,REPUBLICAN,0,4939558,2126833,43.05715207716966,0
1992,IN,gen,0,DAN COATS,REPUBLICAN,REPUBLICAN,0,2211426,1267972,57.337301813400046,1
1992,IN,gen,0,JOSEPH H. HOGSETT,DEMOCRAT,DEMOCRAT,0,2211426,900148,40.70441425577885,0
1992,IN,gen,0,RAYMOND TIRADO,NEW ALLIANCE,OTHER,0,2211426,7474,0.33797196921805206,0
1992,IN,gen,0,STEVE DILLON,LIBERTARIAN,LIBERTARIAN,0,2211426,35733,1.6158352122114872,0
1992,IA,gen,0,CARL ERIC OLSEN,GRASSROOTS,OTHER,0,1292494,3404,0.26336679319207673,0
1992,IA,gen,0,CHUCK GRASSLEY,REPUBLICAN,REPUBLICAN,0,1292494,899761,69.61432702975797,1
1992,IA,gen,0,CLEVE ANDREW PULLEY,SOCIALIST WORKERS,OTHER,0,1292494,1370,0.10599662358200503,0
1992,IA,gen,0,JEAN LLOYD-JONES,DEMOCRAT,DEMOCRAT,0,1292494,351561,27.200203637308956,0
1992,IA,gen,0,STUART ZIMMERMAN,NATURAL LAW,OTHER,0,1292494,16403,1.269096800449364,0
1992,KS,gen,0,BOB DOLE,REPUBLICAN,REPUBLICAN,0,1126447,706246,62.69678023022832,1
1992,KS,gen,0,CHRISTINA CAMPBELL-CLINE,INDEPENDENT,OTHER,0,1126447,45423,4.0324134202496875,0
1992,KS,gen,0,GLORIA O'DELL,DEMOCRAT,DEMOCRAT,0,1126447,349525,31.028978726917465,0
1992,KS,gen,0,MARK B. KIRK,LIBERTARIAN,LIBERTARIAN,0,1126447,25253,2.2418276226045255,0
1992,KY,gen,0,DAVID L. WILLIAMS,REPUBLICAN,REPUBLICAN,0,1330858,476604,35.81178457806919,0
1992,KY,gen,0,JAMES RIDENOUR,LIBERTARIAN,LIBERTARIAN,0,1330858,17366,1.3048724957884312,0
1992,KY,gen,0,WENDELL H. FORD,DEMOCRAT,DEMOCRAT,0,1330858,836888,62.88334292614238,1
1992,LA,gen,0,JOHN B. BREAUX,DEMOCRAT,DEMOCRAT,0,1,1,100,1
1992,MD,gen,0,ALAN L. KEYES,REPUBLICAN,REPUBLICAN,0,1841298,533688,28.984336049895237,0
1992,MD,gen,0,BARBARA A. MIKULSKI,DEMOCRAT,DEMOCRAT,0,1841298,1307610,71.01566395010477,1
1992,MO,gen,0,CHRISTOPHER S. BOND,REPUBLICAN,REPUBLICAN,0,2354916,1221901,51.88724353649982,1
1992,MO,gen,0,GERI ROTHMAN-SEROT,DEMOCRAT,DEMOCRAT,0,2354916,1057967,44.925891199516244,0
1992,MO,gen,0,JEANNE F. BOJARSKI,LIBERTARIAN,LIBERTARIAN,0,2354916,75048,3.186865263983938,0
1992,NV,gen,0,DEMAR DAHL,REPUBLICAN,REPUBLICAN,0,495887,199413,40.213395390482106,0
1992,NV,gen,0,H. KENT CROMWELL,LIBERTARIAN,LIBERTARIAN,0,495887,7222,1.4563801833885541,0
1992,NV,gen,0,HARRY REID,DEMOCRAT,DEMOCRAT,0,495887,253150,51.049936779951885,1
1992,NV,gen,0,HARRY TOOTLE,POPULIST,OTHER,0,495887,4429,0.8931470274477854,0
1992,NV,gen,0,"JOE S. GARCIA, JR.",INDEPENDENT AMERICAN,OTHER,0,495887,11240,2.2666454252682566,0
1992,NV,gen,0,LOIS AVERY,NATURAL LAW,OTHER,0,495887,7279,1.4678747375914272,0
1992,NH,gen,0,DAVID HAIGHT,NATURAL LAW,OTHER,0,518170,1291,0.24914603315514214,0
1992,NH,gen,0,JOHN RAUH,DEMOCRAT,DEMOCRAT,0,518170,234982,45.348437771387765,0
1992,NH,gen,0,JUDD GREGG,REPUBLICAN,REPUBLICAN,0,518170,249591,48.16778277399309,1
1992,NH,gen,0,KATHERINE M. ALEXANDER,LIBERTARIAN,LIBERTARIAN,0,518170,18214,3.51506262423529,0
1992,NH,gen,0,"KENNETH E. BLEVENS, SR.",INDEPENDENT,OTHER,0,518170,4752,0.9170735472914294,0
1992,NH,gen,0,LARRY BRADY,INDEPENDENT,OTHER,0,518170,9340,1.8024972499372793,0
1992,NY,gen,0,ALFONSE D'AMATO,CONSERVATIVE,OTHER,0,7078805,289258,4.086254671515884,0
1992,NY,gen,0,ALFONSE D'AMATO,REPUBLICAN,REPUBLICAN,0,7078805,2652822,37.475562612616116,0
1992,NY,gen,0,ALFONSE D'AMATO,RIGHT TO LIFE,OTHER,0,7078805,224914,3.1772876919197524,0
1992,NY,gen,0,ED WARREN,SOCIALIST WORKERS,OTHER,0,7078805,16724,0.23625456556579816,0
1992,NY,gen,0,MOHAMMAD T. MEHDI,NEW ALLIANCE,OTHER,0,7078805,56631,0.8000079109397701,0
1992,NY,gen,0,NORMA SEGAL,LIBERTARIAN,LIBERTARIAN,0,7078805,108530,1.5331683808213392,0
1992,NY,gen,0,ROBERT ABRAMS,DEMOCRAT,DEMOCRAT,0,7078805,2943001,41.574827954718344,1
1992,NY,gen,0,ROBERT ABRAMS,LIBERAL,OTHER,0,7078805,143199,2.0229261859876067,0
1992,NY,gen,0,STANLEY NELSON,NATURAL LAW,OTHER,0,7078805,23747,0.33546622629101946,0
1992,NC,gen,0,BOBBY YATES EMORY,LIBERTARIAN,LIBERTARIAN,0,2577891,85948,3.334043215946679,0
1992,NC,gen,0,BRUCE KIMBALL,SOCIALIST WORKERS,OTHER,0,2577891,23,8.922021916364966e-4,0
1992,NC,gen,0,LAUCH FAIRCLOTH,REPUBLICAN,REPUBLICAN,0,2577891,1297892,50.34704725684678,1
1992,NC,gen,0,MARY ANN ZAKUTNEY,NATURAL LAW,OTHER,0,2577891,13,5.042881952728025e-4,0
1992,NC,gen,0,TERRY SANFORD,DEMOCRAT,DEMOCRAT,0,2577891,1194015,46.31751303681963,0
1992,ND,gen,0,BYRON L. DORGAN,DEMOCRAT,DEMOCRAT,0,303957,179347,59.004069654589294,1
1992,ND,gen,0,STEVE SYDNESS,REPUBLICAN,REPUBLICAN,0,303957,118162,38.87457765407607,0
1992,ND,gen,0,TOM ASBRIDGE,INDEPENDENT,OTHER,0,303957,6448,2.1213526913346294,0
1992,OH,gen,0,JOHN GLENN,DEMOCRAT,DEMOCRAT,0,4793953,2444419,50.98963214699852,1
1992,OH,gen,0,MARTHA GREVATT,INDEPENDENT,OTHER,0,4793953,321234,6.700816632954057,0
1992,OH,gen,0,MICHAEL DEWINE,REPUBLICAN,REPUBLICAN,0,4793953,2028300,42.30955122004742,0
1992,OK,gen,0,DON NICKLES,REPUBLICAN,REPUBLICAN,0,1294423,757876,58.54933047388682,1
1992,OK,gen,0,ROY V. EDWARDS,INDEPENDENT,OTHER,0,1294423,21225,1.6397267353871186,0
1992,OK,gen,0,STEVE LEWIS,DEMOCRAT,DEMOCRAT,0,1294423,494350,38.19076144351576,0
1992,OK,gen,0,THOMAS D. LEDGERWOOD II,INDEPENDENT,OTHER,0,1294423,20972,1.6201813472103015,0
1992,OR,gen,0,BOB PACKWOOD,REPUBLICAN,REPUBLICAN,0,1376033,717455,52.13937456441815,1
1992,OR,gen,0,LES AUCOIN,DEMOCRAT,DEMOCRAT,0,1376033,639851,46.49968423722396,0
1992,PA,gen,0,ARLEN SPECTER,REPUBLICAN,REPUBLICAN,0,4802410,2358125,49.10295039365652,1
1992,PA,gen,0,JOHN F PERRY III,LIBERTARIAN,LIBERTARIAN,0,4802410,219319,4.566852892610169,0
1992,PA,gen,0,LYNN YEAKEL,DEMOCRAT,DEMOCRAT,0,4802410,2224966,46.330196713733315,0
1992,SC,gen,0,ERNEST F. HOLLINGS,DEMOCRAT,DEMOCRAT,0,1180438,591030,50.06870331182155,1
1992,SC,gen,0,MARK JOHNSON,LIBERTARIAN,LIBERTARIAN,0,1180438,22962,1.9452101677512923,0
1992,SC,gen,0,ROBERT BARNWELL CLARKSON II,AMERICAN,OTHER,0,1180438,11568,0.9799752295334444,0
1992,SC,gen,0,TOMMY HARTNETT,REPUBLICAN,REPUBLICAN,0,1180438,554175,46.94655712540599,0
1992,SD,gen,0,CHARLENE HAAR,REPUBLICAN,REPUBLICAN,0,334495,108733,32.50661444864647,0
1992,SD,gen,0,GUS HERCULES,LIBERTARIAN,LIBERTARIAN,0,334495,4353,1.3013647438676212,0
1992,SD,gen,0,KENT HYDE,INDEPENDENT,OTHER,0,334495,4314,1.2897053767619844,0
1992,SD,gen,0,THOMAS A. DASCHLE,DEMOCRAT,DEMOCRAT,0,334495,217095,64.90231543072392,1
1992,UT,gen,0,ANITA R. MORROW,POPULIST,OTHER,0,758479,17549,2.313709410543997,0
1992,UT,gen,0,MAURY MODINE,LIBERTARIAN,LIBERTARIAN,0,758479,14341,1.8907576874244376,0
1992,UT,gen,0,PATRICIA GROGAN,SOCIALIST WORKERS,OTHER,0,758479,5292,0.697712131779522,0
1992,UT,gen,0,ROBERT F. BENNETT,REPUBLICAN,REPUBLICAN,0,758479,420069,55.38307586630612,1
1992,UT,gen,0,WAYNE OWENS,DEMOCRAT,DEMOCRAT,0,758479,301228,39.71474490394593,0
1992,VT,gen,0,JAMES H. DOUGLAS,REPUBLICAN,REPUBLICAN,0,285739,123854,43.34515064446926,0
1992,VT,gen,0,JERRY LEVY,LIBERTY UNION,OTHER,0,285739,5121,1.7921949751346509,0
1992,VT,gen,0,MICHAEL B. GODECK,FREEDOM FOR LAROUCHE,OTHER,0,285739,1780,0.6229461151610386,0
1992,VT,gen,0,PATRICK J. LEAHY,DEMOCRAT,DEMOCRAT,0,285739,154762,54.162014985703735,1
1992,WA,gen,0,PATTY MURRAY,DEMOCRAT,DEMOCRAT,0,2218802,1197973,53.991883908523604,1
1992,WA,gen,0,ROD CHANDLER,REPUBLICAN,REPUBLICAN,0,2218802,1020829,46.008116091476396,0
1992,WI,gen,0,JOSEPH SELLIKEN,INDEPENDENT,OTHER,0,2455124,2733,0.1113182063309226,0
1992,WI,gen,0,"MERVIN A. HANSON, SR.",INDEPENDENT,OTHER,0,2455124,3264,0.13294644180904916,0
1992,WI,gen,0,PATRICK W. JOHNSON,INDEPENDENT,OTHER,0,2455124,16513,0.6725933191154501,0
1992,WI,gen,0,ROBERT L. KUNDERT,INDEPENDENT,OTHER,0,2455124,2747,0.11188844229456435,0
1992,WI,gen,0,"ROBERT W. KASTEN, JR.",REPUBLICAN,REPUBLICAN,0,2455124,1129599,46.00985530669734,0
1992,WI,gen,0,RUSSELL D. FEINGOLD,DEMOCRAT,DEMOCRAT,0,2455124,1290662,52.5701349504139,1
1992,WI,gen,0,WILLIAM BITTNER,LIBERTARIAN,LIBERTARIAN,0,2455124,9147,0.3725677399593666,0
1994,AZ,gen,0,JON KYL,REPUBLICAN,REPUBLICAN,0,1119060,600999,53.70569942630422,1
1994,AZ,gen,0,SAM COPPERSMITH,DEMOCRAT,DEMOCRAT,0,1119060,442510,39.54300931138634,0
1994,AZ,gen,0,SCOTT GRAINGER,LIBERTARIAN,LIBERTARIAN,0,1119060,75493,6.746108340928994,0
1994,CA,gen,0,BARBARA BLONG,GREEN,OTHER,0,8514089,140567,1.650992842569534,0
1994,CA,gen,0,DIANNE FEINSTEIN,DEMOCRAT,DEMOCRAT,0,8514089,3979152,46.73608650320663,1
1994,CA,gen,0,ELIZABETH CERVANTES BARRON,PEACE AND FREEDOM,OTHER,0,8514089,255301,2.9985709569162364,0
1994,CA,gen,0,MICHAEL HUFFINGTON,REPUBLICAN,REPUBLICAN,0,8514089,3817025,44.831866333556064,0
1994,CA,gen,0,PAUL MEEUWENBERG,AMERICAN INDEPENDENT,OTHER,0,8514089,142771,1.6768793466922887,0
1994,CA,gen,0,RICHARD BENJAMIN BODDIE,LIBERTARIAN,LIBERTARIAN,0,8514089,179100,2.103572090918946,0
1994,CT,gen,0,GARY R. GARNEAU,CONCERNED CITIZENS,OTHER,0,1079664,20989,1.9440307354880777,0
1994,CT,gen,0,JERRY LABRIOLA,REPUBLICAN,REPUBLICAN,0,1079664,334833,31.012703952340726,0
1994,CT,gen,0,JOSEPH I. LIEBERMAN,A CONNECTICUT PARTY,OTHER,0,1079664,280049,25.938532728700782,0
1994,CT,gen,0,JOSEPH I. LIEBERMAN,DEMOCRAT,DEMOCRAT,0,1079664,443793,41.10473258347041,1
1994,DE,gen,0,CHARLES M. OBERLY,DEMOCRAT,DEMOCRAT,0,199000,84540,42.482412060301506,0
1994,DE,gen,0,JOHN C. DIERICKX,LIBERTARIAN,LIBERTARIAN,0,199000,3386,1.701507537688442,0
1994,DE,gen,0,"WILLIAM V. ROTH, JR.",REPUBLICAN,REPUBLICAN,0,199000,111074,55.81608040201005,1
1994,FL,gen,0,CONNIE MACK,REPUBLICAN,REPUBLICAN,0,4106816,2895200,70.49743645685611,1
1994,FL,gen,0,HUGH E. RODHAM,DEMOCRAT,DEMOCRAT,0,4106816,1210577,29.477264138446913,0
1994,HI,gen,0,DANIEL K. AKAKA,DEMOCRAT,DEMOCRAT,0,356902,256189,71.78132932849914,1
1994,HI,gen,0,MARIA M. HUSTACE,REPUBLICAN,REPUBLICAN,0,356902,86320,24.185910978363808,0
1994,HI,gen,0,RICHARD (DICK) ROWLAND,LIBERTARIAN,LIBERTARIAN,0,356902,14393,4.032759693137051,0
1994,IN,gen,0,BARBARA BOURLAND,LIBERTARIAN,LIBERTARIAN,0,1543568,17343,1.1235656608584785,0
1994,IN,gen,0,JAMES JONTZ,DEMOCRAT,DEMOCRAT,0,1543568,470799,30.500697086231384,0
1994,IN,gen,0,MARY CATHERINE BARTON,NEW ALLIANCE,OTHER,0,1543568,15801,1.0236672436847616,0
1994,IN,gen,0,RICHARD G. LUGAR,REPUBLICAN,REPUBLICAN,0,1543568,1039625,67.35207000922539,1
1994,ME,gen,0,OLYMPIA J. SNOWE,REPUBLICAN,REPUBLICAN,0,511733,308244,60.23531802717432,1
1994,ME,gen,0,PLATO TRUMAN,UNENROLLED,OTHER,0,511733,17205,3.362104847645159,0
1994,ME,gen,0,THOMAS H. ANDREWS,DEMOCRAT,DEMOCRAT,0,511733,186042,36.3552868390352,0
1994,MD,gen,0,PAUL S. SARBANES,DEMOCRAT,DEMOCRAT,0,1369101,809125,59.099000000730406,1
1994,MD,gen,0,WILLIAM BROCK,REPUBLICAN,REPUBLICAN,0,1369101,559908,40.89603323640842,0
1994,MA,gen,0,EDWARD M. KENNEDY,DEMOCRAT,DEMOCRAT,0,2179945,1265997,58.074722068676046,1
1994,MA,gen,0,LAURALEIGH DOZIER,LIBERTARIAN,LIBERTARIAN,0,2179945,14484,0.6644204326255938,0
1994,MA,gen,0,W. MITT ROMNEY,REPUBLICAN,REPUBLICAN,0,2179945,894000,41.010208973162165,0
1994,MA,gen,0,"WILLIAM A. FERGUSON, JR.",LAROUCHE WAS RIGHT,OTHER,0,2179945,4776,0.2190880962593093,0
1994,MI,gen,0,BOBB CARR,DEMOCRAT,DEMOCRAT,0,3043385,1300960,42.74713846588585,0
1994,MI,gen,0,CHRIS WEGE,NATURAL LAW,OTHER,0,3043385,14746,0.4845262758408811,0
1994,MI,gen,0,JON COON,LIBERTARIAN,LIBERTARIAN,0,3043385,128393,4.218756417607368,0
1994,MI,gen,0,SPENCER ABRAHAM,REPUBLICAN,REPUBLICAN,0,3043385,1578770,51.87546104091333,1
1994,MI,gen,0,WILLIAM ROUNDTREE,WORKERS WORLD,OTHER,0,3043385,20010,0.6574915759918644,0
1994,MN,gen,0,ANN WYNIA,DEMOCRATIC-FARMER-LABOR,DEMOCRAT,0,1772929,781860,44.09990473391772,0
1994,MN,gen,0,CANDICE E. SJOSTROM,GRASSROOTS,OTHER,0,1772929,15920,0.8979491000485637,0
1994,MN,gen,0,DEAN M. BARKLEY,INDEPENDENCE,OTHER,0,1772929,95400,5.380926139738253,0
1994,MN,gen,0,MAREA HIMELGRIN,SOCIALIST WORKERS,OTHER,0,1772929,2428,0.1369485185249945,0
1994,MN,gen,0,ROD GRAMS,REPUBLICAN,REPUBLICAN,0,1772929,869653,49.051766878425475,1
1994,MN,gen,0,STEPHEN JOHNSON,NATURAL LAW,OTHER,0,1772929,5054,0.28506499696265336,0
1994,MS,gen,0,KEN HARPER,DEMOCRAT,DEMOCRAT,0,608085,189752,31.20484800644647,0
1994,MS,gen,0,TRENT LOTT,REPUBLICAN,REPUBLICAN,0,608085,418333,68.79515199355353,1
1994,MO,gen,0,ALAN WHEAT,DEMOCRAT,DEMOCRAT,0,1775116,633697,35.698906437663794,0
1994,MO,gen,0,BILL JOHNSON,LIBERTARIAN,LIBERTARIAN,0,1775116,81264,4.577954342138767,0
1994,MO,gen,0,CYRILL KOLOCOTRONIS,INDEPENDENT,OTHER,0,1775116,1,5.633434660044752e-5,0
1994,MO,gen,0,JOCK PEACOCK,INDEPENDENT,OTHER,0,1775116,5,2.816717330022376e-4,0
1994,MO,gen,0,JOHN ASHCROFT,REPUBLICAN,REPUBLICAN,0,1775116,1060149,59.72280121411784,1
1994,MT,gen,0,CONRAD R. BURNS,REPUBLICAN,REPUBLICAN,0,350387,218542,62.37160625251508,1
1994,MT,gen,0,JACK MUDD,DEMOCRAT,DEMOCRAT,0,350387,131845,37.62839374748492,0
1994,NE,gen,0,J. ROBERT KERREY,DEMOCRAT,DEMOCRAT,0,579205,317297,54.78146770141832,1
1994,NE,gen,0,JAN STONEY,REPUBLICAN,REPUBLICAN,0,579205,260668,45.00444574891446,0
1994,NV,gen,0,ANNA NEVENICH,INDEPENDENT,OTHER,0,380530,6666,1.7517672719627886,0
1994,NV,gen,0,BOB DAYS,LIBERTARIAN,LIBERTARIAN,0,380530,5964,1.567287730270938,0
1994,NV,gen,0,HAL FURMAN,REPUBLICAN,REPUBLICAN,0,380530,156020,41.000709536698814,0
1994,NV,gen,0,NEAL A. GRASTEIT,INDEPENDENT AMERICAN,OTHER,0,380530,5450,1.4322129661261924,0
1994,NV,gen,0,RICHARD H. BRYAN,DEMOCRAT,DEMOCRAT,0,380530,193804,50.93001865818727,1
1994,NJ,gen,0,ANDREWA LIPPI,PROPERTY RIGHTS,OTHER,0,2054887,6303,0.3067321950063434,0
1994,NJ,gen,0,ARLENE GOLD,NATURAL LAW,OTHER,0,2054887,3249,0.15811088395614942,0
1994,NJ,gen,0,BEN GRINDLINGER,LIBERTARIAN,LIBERTARIAN,0,2054887,14042,0.6833465781816713,0
1994,NJ,gen,0,FRANK R. LAUTENBERG,DEMOCRAT,DEMOCRAT,0,2054887,1033487,50.29410376336996,1
1994,NJ,gen,0,"GARABED ""CHUCK"" HAYTAIAN",REPUBLICAN,REPUBLICAN,0,2054887,966244,47.02175837406145,0
1994,NJ,gen,0,GEORGE PATRICK PREDHAM,DAMN DRUG DEALERS,OTHER,0,2054887,4226,0.2056560774388081,0
1994,NJ,gen,0,JOANNE KUNIANSKY,SOCIALIST WORKERS,OTHER,0,2054887,3606,0.17548410204551393,0
1994,NJ,gen,0,MICHAEL P. KELLY,KEEP AMERICA FIRST,OTHER,0,2054887,14343,0.6979945855903512,0
1994,NJ,gen,0,RICHARD J. PEZZULLO,CONSERVATIVE,OTHER,0,2054887,9387,0.45681344034976135,0
1994,NM,gen,0,COLIN R. MCMILLAN,REPUBLICAN,REPUBLICAN,0,463196,213025,45.99025034758504,0
1994,NM,gen,0,JEFF BINGAMAN,DEMOCRAT,DEMOCRAT,0,463196,249989,53.97045743054776,1
1994,NY,gen,0,BERNADETTE CASTRO,CONSERVATIVE,OTHER,0,5328486,276548,5.189992054028105,0
1994,NY,gen,0,BERNADETTE CASTRO,REPUBLICAN,REPUBLICAN,0,5328486,1711760,32.124697334289706,0
1994,NY,gen,0,DANIEL PATRICK MOYNIHAN,DEMOCRAT,DEMOCRAT,0,5328486,2528387,47.45038271659154,1
1994,NY,gen,0,DANIEL PATRICK MOYNIHAN,LIBERAL,OTHER,0,5328486,118154,2.21740284200803,0
1994,NY,gen,0,HENRY F. HEWES,RIGHT TO LIFE,OTHER,0,5328486,95954,1.8007741786316038,0
1994,NY,gen,0,"ISMAEL BETANCOURT, JR.",INDEPENDENCE FUSION,OTHER,0,5328486,26650,0.5001420666208,0
1994,NY,gen,0,NAOMI L. CRAINE,SOCIALIST WORKERS,OTHER,0,5328486,14892,0.27947901148656484,0
1994,NY,gen,0,NORMA SEGAL,LIBERTARIAN,LIBERTARIAN,0,5328486,17991,0.3376381208470849,0
1994,ND,gen,0,BEN CLAYBURGH,REPUBLICAN,REPUBLICAN,0,236547,99390,42.01701987342896,0
1994,ND,gen,0,KENT CONRAD,DEMOCRAT,DEMOCRAT,0,236547,137157,57.982980126571036,1
1994,OH,gen,0,JOEL HYATT,DEMOCRAT,DEMOCRAT,0,3436884,1348213,39.22777143482294,0
1994,OH,gen,0,JOSEPH J. SLOVENEC,INDEPENDENT,OTHER,0,3436884,252031,7.333125005091821,0
1994,OH,gen,0,MIKE DEWINE,REPUBLICAN,REPUBLICAN,0,3436884,1836556,53.436659485743476,1
1994,OK,gen,1,DANNY CORN,INDEPENDENT,OTHER,0,982430,47552,4.840243070753133,0
1994,OK,gen,1,DAVE MCCURDY,DEMOCRAT,DEMOCRAT,0,982430,392488,39.95073440346895,0
1994,OK,gen,1,JAMES M. INHOFE,REPUBLICAN,REPUBLICAN,0,982430,542390,55.20902252577792,1
1994,PA,gen,0,DIANE BLOUGH,PATRIOT,OTHER,0,3513361,69825,1.9874131920972538,0
1994,PA,gen,0,DONALD C. ERNSBERGER,LIBERTARIAN,LIBERTARIAN,0,3513361,59115,1.6825768829334644,0
1994,PA,gen,0,HARRIS WOFFORD,DEMOCRAT,DEMOCRAT,0,3513361,1648481,46.92034208838773,0
1994,PA,gen,0,RICK SANTORUM,REPUBLICAN,REPUBLICAN,0,3513361,1735691,49.4025806058643,1
1994,RI,gen,0,JOHN H. CHAFEE,REPUBLICAN,REPUBLICAN,0,345388,222856,64.52337660833614,1
1994,RI,gen,0,LINDA J. KUSHNER,DEMOCRAT,DEMOCRAT,0,345388,122532,35.47662339166387,0
1994,TN,gen,0,BILL FRIST,REPUBLICAN,REPUBLICAN,0,1480391,834226,56.35173410267963,0
1994,TN,gen,0,CHARLES F. JOHNSON,INDEPENDENT,OTHER,0,1480391,6631,0.44792220433655705,0
1994,TN,gen,0,JIM SASSER,DEMOCRAT,DEMOCRAT,0,1480391,623164,42.09455474938715,0
1994,TN,gen,0,JOHN JAY HOOKER,INDEPENDENT,OTHER,0,1480391,13244,0.8946285136832094,0
1994,TN,gen,0,PHILIP L. KIENLEN,INDEPENDENT,OTHER,0,1480391,3087,0.20852599076865505,0
1994,TN,gen,1,CHARLES M. MOORE,INDEPENDENT,OTHER,0,1465862,2219,0.15137850629868296,0
1994,TN,gen,1,CHARLES N. HANCOCK,INDEPENDENT,OTHER,0,1465862,4169,0.28440603549310917,0
1994,TN,gen,1,DON SCHNELLER,INDEPENDENT,OTHER,0,1465862,1150,0.0784521326018411,0
1994,TN,gen,1,FRED THOMPSON,REPUBLICAN,REPUBLICAN,0,1465862,885998,60.442115287796526,1
1994,TN,gen,1,HOBART R. LUMPKIN,INDEPENDENT,OTHER,0,1465862,1184,0.08077158695702596,0
1994,TN,gen,1,JIM COOPER,DEMOCRAT,DEMOCRAT,0,1465862,565930,38.60731774205212,0
1994,TN,gen,1,JON WALLS,INDEPENDENT,OTHER,0,1465862,1532,0.10451188447480049,0
1994,TN,gen,1,KERRY MARTIN,INDEPENDENT,OTHER,0,1465862,1719,0.11726888342831726,0
1994,TN,gen,1,TERRY L. LYTLE,INDEPENDENT,OTHER,0,1465862,1934,0.1319360212625745,0
1994,TX,gen,0,KAY BAILEY HUTCHISON,REPUBLICAN,REPUBLICAN,0,4279940,2604218,60.84706794955069,1
1994,TX,gen,0,PIERRE BLONDEAU,LIBERTARIAN,LIBERTARIAN,0,4279940,36107,0.8436333219624574,0
1994,TX,gen,0,RICHARD FISHER,DEMOCRAT,DEMOCRAT,0,4279940,1639615,38.309298728486844,0
1994,UT,gen,0,CRAIG OLIVER,INDEPENDENT,OTHER,0,519304,9550,1.8389998921633572,0
1994,UT,gen,0,GARY R. VAN HORN,AMERICAN,OTHER,0,519304,2543,0.4896938979865358,0
1994,UT,gen,0,LAWRENCE REY TOPHAM,INDEPENDENT AMERICAN,OTHER,0,519304,1462,0.2815306641196679,0
1994,UT,gen,0,NELSON GONZALEZ,SOCIALIST WORKERS,OTHER,0,519304,1514,0.29154406667385574,0
1994,UT,gen,0,ORRIN G. HATCH,REPUBLICAN,REPUBLICAN,0,519304,357297,68.80305177699381,1
1994,UT,gen,0,PATRICK A. SHEA,DEMOCRAT,DEMOCRAT,0,519304,146938,28.29517970206276,0
1994,VT,gen,0,BOB MELAMEDE,GRASSROOTS,OTHER,0,211672,1416,0.6689595222797536,0
1994,VT,gen,0,GAVIN T. MILLS,INDEPENDENT,OTHER,0,211672,12465,5.888827998034695,0
1994,VT,gen,0,JAMES M. JEFFORDS,REPUBLICAN,REPUBLICAN,0,211672,106505,50.31605502853471,1
1994,VT,gen,0,JAN BACKUS,DEMOCRAT,DEMOCRAT,0,211672,85868,40.5665369061567,0
1994,VT,gen,0,JERRY LEVY,LIBERTY UNION,OTHER,0,211672,1376,0.6500623606334329,0
1994,VT,gen,0,JOSEPH VICTOR PARDO,NATURAL LAW,OTHER,0,211672,709,0.3349521901810348,0
1994,VT,gen,0,MATTHEW S. MULLIGAN,INDEPENDENT,OTHER,0,211672,3141,1.4838996182773347,0
1994,VA,gen,0,CHARLES S. ROBB,DEMOCRAT,DEMOCRAT,0,2057463,938376,45.60840219240881,1
1994,VA,gen,0,J. MARSHALL COLEMAN,INDEPENDENT,OTHER,0,2057463,235324,11.43758113754658,0
1994,VA,gen,0,L. DOUGLAS WILDER,INDEPENDENT,OTHER,0,2057463,113,0.005492200831801107,0
